       104       104         1
 -2.5487726E-03  1.9869403E-04  3.4181546E-03  5.1773799E-03  4.8558090E-03  2.9097240E-03  1.6218978E-04 -2.0209268E-03
 -3.0868110E-03 -9.8171895E-04  1.7126552E-03  3.1669892E-03  2.9602229E-03  1.4125664E-03 -8.9112149E-04 -2.6513187E-03
 -2.9555688E-03 -1.2467367E-03  9.9945227E-04  2.2041353E-03  2.0737670E-03  8.4907178E-04 -1.1502007E-03 -2.7027465E-03
 -2.4058450E-03 -8.7339568E-04  1.3681763E-03  3.1602925E-03  3.0760305E-03  1.2322197E-03 -9.7714073E-04 -2.4751464E-03
  3.8206452E-02  5.2124012E-02  7.1747270E-02  0.1037280      0.1547902      0.1075980      7.6214878E-02  5.4254264E-02
  3.0971212E-02  4.1404241E-02  5.4364661E-02  7.4286729E-02  9.1173155E-02  8.0876957E-02  6.1685123E-02  4.4802803E-02
  1.5094581E-02  2.1304780E-02  2.8699928E-02  3.8467428E-02  4.6662818E-02  4.5710929E-02  3.7243548E-02  2.7262939E-02
 -7.4450824E-03 -4.0449784E-03  5.5992633E-03  1.6746790E-02  2.2469141E-02  1.9045333E-02  1.1442648E-02  6.1372249E-03
 -1.9224080E-02 -1.7305177E-02 -8.6993399E-03  8.8807723E-04  5.5248749E-03  3.1043850E-03 -2.4858612E-03 -5.0523400E-03
 -2.0719683E-02 -1.9024354E-02 -1.2364535E-02 -5.1916662E-03 -1.1027936E-03 -1.4939547E-03 -4.6929594E-03 -6.1184073E-03
 -1.7337877E-02 -1.4809233E-02 -8.2799665E-03 -7.9987837E-04  2.8744705E-03  2.0463301E-03  8.5041598E-05 -1.3758445E-03
 -1.2310050E-02 -8.8860688E-03 -3.0317985E-03  2.9617164E-03  6.1580488E-03  6.2418313E-03  5.0841878E-03  3.4110748E-03
 -9.2330777E-03 -5.4268678E-03 -4.0476965E-04  4.1391039E-03  6.8599494E-03  7.7239718E-03  7.2125919E-03  5.6123328E-03
 -9.6167851E-03 -6.0632310E-03 -8.3483753E-04  3.6001224E-03  6.1661691E-03  6.9031815E-03  6.1716760E-03  4.8632730E-03
 -9.9598777E-03 -7.0682841E-03 -2.4270412E-03  1.7228306E-03  4.4426054E-03  5.5523225E-03  5.1239836E-03  4.1574918E-03
 -9.8237020E-03 -7.3697170E-03 -3.1683694E-03  8.0201889E-04  3.6931496E-03  5.1753790E-03  5.0164526E-03  4.1871963E-03
 -9.2687510E-03 -7.0282834E-03 -2.6582904E-03  1.9490785E-03  4.8096164E-03  5.5644761E-03  5.2697740E-03  4.4232956E-03
  2.4314042E-02  3.4258993E-02  4.8474665E-02  7.1410028E-02  0.1075980      0.1607316      0.1125506      7.8894792E-02
  1.8060998E-02  2.5576503E-02  3.5850673E-02  5.3536509E-02  7.9729965E-02  9.9310820E-02  8.7018140E-02  6.4560732E-02
  5.7051322E-03  1.0132142E-02  1.6861983E-02  2.8436250E-02  4.3374224E-02  5.3212831E-02  5.0656395E-02  4.0868429E-02
 -1.1310559E-02 -9.3771441E-03 -2.0799723E-03  8.0182366E-03  1.7274677E-02  2.1527051E-02  2.0323583E-02  1.7467968E-02
 -2.0492147E-02 -1.9982685E-02 -1.4058215E-02 -5.9744924E-03  8.2867907E-04  3.8917225E-03  3.7254934E-03  4.0804146E-03
 -2.2019031E-02 -2.1600233E-02 -1.6854362E-02 -1.0240248E-02 -4.1720893E-03 -4.6754686E-04  5.6977300E-04  1.7954189E-03
 -1.9783607E-02 -1.8394948E-02 -1.3133653E-02 -5.9353851E-03  6.6389584E-05  3.7693603E-03  6.2590069E-03  7.1397313E-03
 -1.5919358E-02 -1.3430392E-02 -8.0960431E-03 -1.4288580E-03  4.3577540E-03  8.4510462E-03  1.1125636E-02  1.1548097E-02
 -1.3492067E-02 -1.0391182E-02 -5.2972555E-03  6.3798743E-04  6.0242170E-03  1.0178238E-02  1.2751429E-02  1.3023148E-02
 -1.3951790E-02 -1.0914694E-02 -5.5008729E-03  2.8171065E-04  5.4955454E-03  9.5202655E-03  1.1781444E-02  1.2188739E-02
 -1.4389660E-02 -1.1853904E-02 -6.8437310E-03 -1.1684045E-03  4.1737796E-03  8.4029389E-03  1.0705967E-02  1.1293504E-02
 -1.4458563E-02 -1.2258030E-02 -7.4852046E-03 -1.7854431E-03  3.7678907E-03  8.2458003E-03  1.0675179E-02  1.1287644E-02
 -1.3937512E-02 -1.1880754E-02 -6.8457601E-03 -6.9736948E-04  4.7309743E-03  8.6185394E-03  1.1111989E-02  1.1602176E-02
  1.4488237E-02  2.2362112E-02  3.3853394E-02  5.1043177E-02  7.6214878E-02  0.1125506      0.1644246      0.1152529    
  8.7641272E-03  1.4953952E-02  2.4338079E-02  3.9127424E-02  5.9999418E-02  8.5994096E-02  0.1035743      9.0171639E-02
 -6.3921120E-04  2.8479806E-03  9.2169951E-03  2.0083886E-02  3.4150619E-02  4.8788837E-02  5.7668519E-02  5.5621786E-02
 -1.2242668E-02 -1.1514819E-02 -7.1616330E-03 -2.9777053E-04  9.0796239E-03  1.9170187E-02  2.6193404E-02  2.9039103E-02
 -1.9103662E-02 -2.0023714E-02 -1.7413009E-02 -1.2263628E-02 -5.0060942E-03  2.7149618E-03  8.6509407E-03  1.3327032E-02
 -2.0723734E-02 -2.1755265E-02 -1.9548721E-02 -1.4573945E-02 -7.6790920E-03 -5.2727697E-04  4.9314047E-03  9.4465306E-03
 -1.9225568E-02 -1.9327247E-02 -1.6388474E-02 -1.0790794E-02 -3.4942831E-03  4.2580957E-03  1.1152917E-02  1.4722965E-02
 -1.6606837E-02 -1.5555529E-02 -1.1858518E-02 -5.7696438E-03  1.6300848E-03  9.1716187E-03  1.5497519E-02  1.8230535E-02
 -1.5100093E-02 -1.3294032E-02 -9.1613754E-03 -2.9157504E-03  4.2480553E-03  1.1070739E-02  1.6471345E-02  1.8748713E-02
 -1.5696121E-02 -1.3773183E-02 -9.2365628E-03 -3.1987214E-03  3.8232538E-03  1.0607751E-02  1.5654333E-02  1.7862247E-02
 -1.6321712E-02 -1.4676037E-02 -1.0267644E-02 -4.1101055E-03  2.9963232E-03  9.7829966E-03  1.4600179E-02  1.6795702E-02
 -1.6645969E-02 -1.5178903E-02 -1.0748876E-02 -4.3399845E-03  2.9828350E-03  9.8352385E-03  1.4606992E-02  1.6705308E-02
 -1.6188231E-02 -1.4758020E-02 -1.0039170E-02 -3.4599206E-03  3.6614268E-03  1.0172175E-02  1.5222439E-02  1.7096763E-02
  8.0599188E-03  1.4357631E-02  2.3749866E-02  3.6770421E-02  5.4254264E-02  7.8894792E-02  0.1152529      0.1682958    
  3.0366402E-03  8.1634462E-03  1.6538871E-02  2.8493331E-02  4.3346272E-02  6.2917557E-02  8.8973512E-02  0.1085119    
 -3.8785943E-03 -1.1026765E-03  4.5605416E-03  1.3622096E-02  2.4318757E-02  3.7472610E-02  5.3076870E-02  6.4631985E-02
 -1.1238330E-02 -1.1199540E-02 -9.0337653E-03 -5.1476385E-03  2.3681425E-03  1.3892385E-02  2.6056422E-02  3.5820548E-02
 -1.6141461E-02 -1.7768095E-02 -1.7398916E-02 -1.4782155E-02 -8.6257692E-03  5.1948231E-04  9.9294442E-03  1.8607085E-02
 -1.7666584E-02 -1.9459660E-02 -1.9044575E-02 -1.5767197E-02 -9.4826804E-03 -1.3246774E-03  6.4430974E-03  1.3506813E-02
 -1.6640922E-02 -1.7692296E-02 -1.6650543E-02 -1.2873965E-02 -5.7612735E-03  3.6380398E-03  1.2797097E-02  1.8252749E-02
 -1.5046641E-02 -1.5080833E-02 -1.2961327E-02 -8.0492096E-03 -5.1859921E-04  8.4328625E-03  1.6610123E-02  2.0882089E-02
 -1.4309499E-02 -1.3606455E-02 -1.0655794E-02 -4.9743854E-03  2.5223570E-03  1.0356896E-02  1.7141469E-02  2.0701920E-02
 -1.4938530E-02 -1.4030852E-02 -1.0686590E-02 -5.2437805E-03  2.1700438E-03  1.0070621E-02  1.6500636E-02  1.9809128E-02
 -1.5645038E-02 -1.4840890E-02 -1.1425579E-02 -5.7197705E-03  1.7387700E-03  9.5002039E-03  1.5529049E-02  1.8667673E-02
 -1.6116105E-02 -1.5365629E-02 -1.1752242E-02 -5.6637685E-03  1.9891104E-03  9.6783046E-03  1.5542811E-02  1.8493757E-02
 -1.5743769E-02 -1.4950032E-02 -1.1070134E-02 -5.0270545E-03  2.3997443E-03  9.9722344E-03  1.6243013E-02  1.8911258E-02
  0.1139236      9.5541321E-02  6.8912673E-02  4.7508981E-02  3.0971212E-02  1.8060998E-02  8.7641272E-03  3.0366402E-03
  0.1556655      0.1018418      6.6241261E-02  4.3074806E-02  2.6000574E-02  1.2528738E-02  3.3861478E-03 -1.4950392E-03
  9.3786130E-02  7.2738401E-02  4.6578641E-02  2.7861058E-02  1.3572420E-02  2.6618996E-03 -3.7741031E-03 -6.4695787E-03
  4.8685452E-02  3.5562401E-02  1.9890963E-02  5.7147153E-03 -3.9678800E-03 -8.4788281E-03 -1.0340727E-02 -1.0398541E-02
  2.1635175E-02  1.1501646E-02  2.3350375E-03 -6.5588747E-03 -1.2735440E-02 -1.4972404E-02 -1.4776558E-02 -1.3316889E-02
  1.4007489E-02  6.2310708E-03 -5.5958211E-04 -7.7076944E-03 -1.3208162E-02 -1.5840864E-02 -1.5901345E-02 -1.4403715E-02
  2.1644155E-02  1.5526393E-02  5.5812886E-03 -3.6764584E-03 -1.0206225E-02 -1.3555315E-02 -1.4542572E-02 -1.3833106E-02
  2.5573428E-02  2.0432657E-02  1.0756469E-02  1.4306165E-03 -5.7516365E-03 -1.0559984E-02 -1.2864754E-02 -1.3068816E-02
  2.4807715E-02  2.0028071E-02  1.1505400E-02  3.1861096E-03 -3.7440662E-03 -9.2847749E-03 -1.2250791E-02 -1.2901528E-02
  2.2818111E-02  1.8095662E-02  9.6718196E-03  7.8304753E-04 -5.9428074E-03 -1.0400467E-02 -1.2948577E-02 -1.3448651E-02
  2.0533663E-02  1.6097238E-02  8.3561225E-03 -2.2913722E-04 -7.2364539E-03 -1.1880095E-02 -1.4200857E-02 -1.4384403E-02
  1.9694815E-02  1.5625683E-02  8.2632591E-03 -1.6126397E-04 -7.5374758E-03 -1.2697639E-02 -1.5085030E-02 -1.5058846E-02
  2.0061785E-02  1.6386314E-02  8.3507503E-03 -6.0258492E-04 -7.8836735E-03 -1.2434364E-02 -1.4637002E-02 -1.4534879E-02
  9.4655876E-02  0.1088970      9.0759389E-02  6.3479273E-02  4.1404241E-02  2.5576503E-02  1.4953952E-02  8.1634462E-03
  0.1018418      0.1492233      9.6333123E-02  6.0165694E-02  3.5637573E-02  1.9322523E-02  9.2822198E-03  3.4341471E-03
  7.3208632E-02  8.4420548E-02  6.6066731E-02  4.0816366E-02  2.1177111E-02  7.8781498E-03  2.8999760E-04 -3.4743684E-03
  3.5047395E-02  3.5205883E-02  2.7681352E-02  1.4606530E-02  2.7348057E-03 -5.1878226E-03 -9.8044016E-03 -1.1103298E-02
  1.0899378E-02  7.4359816E-03  3.8816531E-03 -2.4851916E-03 -9.0592336E-03 -1.3580406E-02 -1.5842446E-02 -1.5527106E-02
  5.2904741E-03  1.4921377E-03 -1.4374806E-03 -6.2801006E-03 -1.1382109E-02 -1.5128555E-02 -1.6920605E-02 -1.6434024E-02
  1.3781298E-02  1.0688300E-02  4.7198665E-03 -1.3222873E-03 -7.1620840E-03 -1.2066030E-02 -1.4895272E-02 -1.5252686E-02
  1.9347678E-02  1.6874335E-02  1.0641401E-02  3.9786705E-03 -2.4975389E-03 -8.2882987E-03 -1.2041180E-02 -1.3349517E-02
  2.0021252E-02  1.7669470E-02  1.1914764E-02  5.4884904E-03 -8.6035837E-04 -6.7752737E-03 -1.0708552E-02 -1.2401710E-02
  1.8332732E-02  1.5755415E-02  1.0068897E-02  3.1674759E-03 -2.9978006E-03 -7.9973120E-03 -1.1619413E-02 -1.3087226E-02
  1.6377392E-02  1.3708351E-02  8.3334669E-03  1.5482596E-03 -4.7760131E-03 -9.7359808E-03 -1.2970572E-02 -1.4025136E-02
  1.5819570E-02  1.3248547E-02  7.9726241E-03  1.2002717E-03 -5.3891811E-03 -1.0623486E-02 -1.3782830E-02 -1.4584835E-02
  1.6323126E-02  1.3970634E-02  8.1295842E-03  1.1844993E-03 -5.2822440E-03 -1.0265965E-02 -1.3396032E-02 -1.4103278E-02
  6.7686335E-02  8.9926317E-02  0.1011856      8.0929405E-02  5.4364661E-02  3.5850673E-02  2.4338079E-02  1.6538871E-02
  6.6241261E-02  9.6333123E-02  0.1399963      8.4320452E-02  4.9178129E-02  2.9758360E-02  1.9285205E-02  1.2334967E-02
  4.5809021E-02  6.5063234E-02  7.5391963E-02  5.6261232E-02  3.2600900E-02  1.7393449E-02  8.6310113E-03  3.1975196E-03
  1.4077703E-02  2.1757631E-02  2.8747736E-02  2.5651702E-02  1.5069318E-02  3.0157138E-03 -6.0226807E-03 -9.7176946E-03
 -5.3868862E-03 -3.3383097E-03  2.2374856E-03  3.8082078E-03 -2.4973425E-04 -7.5057602E-03 -1.4010483E-02 -1.6131824E-02
 -8.4765244E-03 -8.0521919E-03 -4.5738712E-03 -3.4910579E-03 -5.8007924E-03 -1.0382525E-02 -1.4974722E-02 -1.6544233E-02
 -5.7543533E-04  1.6197542E-04  1.2372306E-03  1.9507713E-03 -9.6149060E-04 -6.9716496E-03 -1.2139298E-02 -1.4272661E-02
  6.3730302E-03  7.6581718E-03  7.7041638E-03  6.7185605E-03  3.0417333E-03 -2.8085932E-03 -7.9496665E-03 -1.0766541E-02
  8.9883448E-03  1.0329092E-02  9.7956713E-03  7.7025911E-03  3.7960973E-03 -1.2776485E-03 -5.7828282E-03 -8.7334043E-03
  7.8831665E-03  8.7866057E-03  8.3308046E-03  5.9463079E-03  2.0983450E-03 -2.4900611E-03 -6.8675673E-03 -9.4722131E-03
  6.6383619E-03  6.9885602E-03  6.2654620E-03  3.6946562E-03 -1.1338568E-04 -4.3337155E-03 -8.1435242E-03 -1.0240493E-02
  6.5306781E-03  6.6097926E-03  5.5661253E-03  2.7848316E-03 -1.0877350E-03 -5.1678016E-03 -8.6954444E-03 -1.0511807E-02
  7.1588281E-03  7.1887374E-03  5.8493988E-03  3.4445442E-03 -3.0921413E-04 -4.7362746E-03 -8.4596711E-03 -1.0171542E-02
  4.6452224E-02  6.2269945E-02  8.0340617E-02  9.0784637E-02  7.4286729E-02  5.3536509E-02  3.9127424E-02  2.8493331E-02
  4.3074806E-02  6.0165694E-02  8.4320452E-02  0.1267006      7.6651486E-02  4.9785627E-02  3.5264509E-02  2.4824848E-02
  2.5881857E-02  3.8869530E-02  5.5211899E-02  6.5549143E-02  5.1706236E-02  3.4269905E-02  2.1927384E-02  1.2959803E-02
 -2.5231022E-03  5.1788239E-03  2.0211445E-02  3.1595481E-02  2.8784778E-02  1.4857807E-02  1.1611155E-03 -5.7586650E-03
 -1.8093508E-02 -1.3945638E-02 -2.1745025E-03  7.7819643E-03  8.4758385E-03  5.4237753E-05 -1.0263212E-02 -1.4925386E-02
 -1.9696964E-02 -1.6792649E-02 -8.5345549E-03 -1.7574753E-03 -4.4754026E-04 -4.8987459E-03 -1.1690755E-02 -1.5064140E-02
 -1.3869351E-02 -1.0428712E-02 -3.3447549E-03  3.6719275E-03  4.3490525E-03 -1.3626850E-03 -7.6432984E-03 -1.1072210E-02
 -6.7918985E-03 -2.6054887E-03  3.1152251E-03  7.7444390E-03  7.6469262E-03  3.1113943E-03 -2.1401603E-03 -5.8554747E-03
 -2.8693338E-03  1.4847640E-03  5.8660375E-03  8.3738804E-03  7.7520409E-03  4.6655680E-03  6.7664159E-04 -2.9002499E-03
 -3.3885785E-03  4.7155325E-04  4.9521268E-03  7.3170517E-03  6.5960295E-03  3.5340987E-03 -5.4858472E-04 -3.6860555E-03
 -3.8983958E-03 -9.0566336E-04  2.8233839E-03  4.7399623E-03  4.1946856E-03  1.7063197E-03 -1.7538544E-03 -4.3450602E-03
 -3.6317837E-03 -1.1868001E-03  1.9040873E-03  3.4476331E-03  3.0151270E-03  1.0000090E-03 -2.0354662E-03 -4.3520745E-03
 -2.9582325E-03 -7.7652055E-04  2.3242568E-03  4.6861548E-03  4.3323605E-03  1.4692056E-03 -1.8967405E-03 -4.1238990E-03
  3.0026003E-02  4.0357512E-02  5.4151155E-02  7.4776723E-02  9.1173155E-02  7.9729965E-02  5.9999418E-02  4.3346272E-02
  2.6000574E-02  3.5637573E-02  4.9178129E-02  7.6651486E-02  0.1278602      8.4803347E-02  5.8313452E-02  3.9894909E-02
  1.1846221E-02  1.9162400E-02  3.0394431E-02  4.9774064E-02  6.7504441E-02  5.8283190E-02  4.0174827E-02  2.5426351E-02
 -1.1315150E-02 -6.4567034E-03  7.1721145E-03  2.4188612E-02  3.3136257E-02  2.6084570E-02  1.2274807E-02  3.0642217E-03
 -2.3292927E-02 -2.0313657E-02 -9.2024768E-03  3.2579263E-03  9.0695454E-03  4.7866081E-03 -4.2478622E-03 -9.1048955E-03
 -2.4527136E-02 -2.2025976E-02 -1.3786098E-02 -5.1572290E-03 -5.7646879E-04 -1.9265540E-03 -7.0578249E-03 -9.8109530E-03
 -2.0999004E-02 -1.7500650E-02 -8.9900364E-03  4.4458445E-04  4.4354522E-03  2.2152074E-03 -1.3815029E-03 -3.9068744E-03
 -1.5108665E-02 -1.0493643E-02 -2.7359642E-03  4.8602940E-03  8.3204689E-03  7.4175793E-03  4.9834918E-03  2.2922574E-03
 -1.1249821E-02 -6.1861280E-03  4.0604399E-04  6.0312896E-03  8.9307340E-03  9.2597171E-03  7.8425170E-03  5.3046138E-03
 -1.1561306E-02 -6.8477001E-03 -8.0519942E-05  5.4091560E-03  8.1065929E-03  8.2332518E-03  6.5255892E-03  4.3880114E-03
 -1.1795672E-02 -7.9494330E-03 -2.0216591E-03  3.0057489E-03  5.8803913E-03  6.5075855E-03  5.2343835E-03  3.5626942E-03
 -1.1514893E-02 -8.2489200E-03 -2.9444862E-03  1.7784946E-03  4.8510932E-03  5.9872780E-03  5.0943016E-03  3.6245539E-03
 -1.0862318E-02 -7.8917229E-03 -2.3610623E-03  3.2365060E-03  6.2959629E-03  6.4680683E-03  5.3517357E-03  3.8935708E-03
  1.7269325E-02  2.5180456E-02  3.6665820E-02  5.5094116E-02  8.0876957E-02  9.9310820E-02  8.5994096E-02  6.2917557E-02
  1.2528738E-02  1.9322523E-02  2.9758360E-02  4.9785627E-02  8.4803347E-02  0.1385282      9.2202996E-02  6.1060658E-02
  1.6162096E-03  6.1255729E-03  1.4501702E-02  3.1078009E-02  5.6399579E-02  7.5348918E-02  6.3547690E-02  4.3381336E-02
 -1.4264791E-02 -1.2215813E-02 -3.8196066E-03  9.3383654E-03  2.3529898E-02  3.0585384E-02  2.6034241E-02  1.8129127E-02
 -2.2845157E-02 -2.2477038E-02 -1.6409416E-02 -7.3253313E-03  1.2537933E-03  5.1836698E-03  3.6458124E-03  2.1581798E-03
 -2.4264913E-02 -2.4017404E-02 -1.9331596E-02 -1.2411958E-02 -5.6686688E-03 -1.5935245E-03 -1.0993377E-03 -4.3346910E-04
 -2.2301882E-02 -2.0800887E-02 -1.4920815E-02 -6.8239254E-03 -2.1813207E-04  3.6163398E-03  6.0937404E-03  6.7045919E-03
 -1.8238486E-02 -1.5326884E-02 -9.0392730E-03 -1.2743658E-03  5.2622102E-03  9.6965505E-03  1.2515843E-02  1.2677713E-02
 -1.5526225E-02 -1.1852086E-02 -5.7923518E-03  1.1688860E-03  7.3391764E-03  1.1973232E-02  1.4743862E-02  1.4771209E-02
 -1.6002214E-02 -1.2406751E-02 -6.0398152E-03  6.9192794E-04  6.6448474E-03  1.1109601E-02  1.3455397E-02  1.3687504E-02
 -1.6438647E-02 -1.3444075E-02 -7.6157874E-03 -1.0947279E-03  4.9499499E-03  9.6218966E-03  1.2018073E-02  1.2509326E-02
 -1.6481321E-02 -1.3885180E-02 -8.3614397E-03 -1.8556353E-03  4.3990220E-03  9.3512334E-03  1.1912243E-02  1.2463850E-02
 -1.5892604E-02 -1.3462778E-02 -7.6142961E-03 -5.4336470E-04  5.5726855E-03  9.8140215E-03  1.2457179E-02  1.2884395E-02
  8.5295264E-03  1.5404642E-02  2.5863155E-02  4.1047086E-02  6.1685123E-02  8.7018140E-02  0.1035743      8.8973512E-02
  3.3861478E-03  9.2822198E-03  1.9285205E-02  3.5264509E-02  5.8313452E-02  9.2202996E-02  0.1432428      9.5601061E-02
 -4.7756871E-03 -1.3640101E-03  6.0022097E-03  1.9283413E-02  3.8063434E-02  6.2344800E-02  8.0170027E-02  6.9171143E-02
